id,label,review,predicted_label
"Dessert: trời ơi nó ngon, Matcha cheese cake ngon tàn bạo, ngon hơn cả MOF luôn đó. Bánh su nhân mè đen cũng ngon cực luôn. ",posi,,posi
"Detox Mochồngtail: miếng gì như khế rừng dai dai rất lạ miệng, còn có hạt é và nước dâu, vị chanh thơm và chua uống rất mát",posi,,posi
Đi 1 mình nghe nhạc cũng thú vị đó chứ ca sĩ ở đây hát hay kèm thêm đồ uống ngon Thích lắm,posi,,posi
"Đi 2 người, bình thường ăn ở Chào thì mình chỉ kêu nửa con.",neu,,posi
"Đi 2 người, nên mình kêu thử bánh tráng mắm ruốc và bánh tráng thịt gàlạp xưởng nem rán thì phải, Mang ra thất vọng tràn trề",nega,,posi
Đi ăn buffet buổi trưa là 1 trải nghiệm mới luôn.,neu,,posi
Đi ăn cũng lâu rồi mà nay mới lên bình luận. ,neu,,posi
Đi ăn cũng lâu rồi mà nay mới lên review. ,neu,,posi
"Đi ăn gọi 3 tô, 2 tô bún tôm mực + 1 tô bún khô bạch tuộc",neu,,posi
Đi ăn lần nàu không biết bao nhiêu lần nhưng vẫn rất hài lòng nước lẩu đậm đà đặc biệt Xuyên Tiêu rất ngon,posi,,posi
đi ăn theo nhóm sẽ nhau ăn được nhiều món hơn.,neu,,posi
Đi ăn từ lúc nhà hàng mới mở cửa nhưng bây giờ mới đăng,neu,,posi
Dì bán cũng rất thân thiện nữa,posi,,posi
"Đi buổi tối ngày ngày khai trương bởi vậy rất đông nhưng được giảm giá 20%, trên 50 nghìn được 1 ly pepsi. ",neu,,posi
Dì chủ cũng thân thiện.,posi,,posi
"đi cùng bạn đến, thường  kêu 1 ly trà sữa nho và chanh dây đào.",neu,,posi
Đi cùng nhóm bạn khoảng 4 đứa uống thoải mái mà tính ra mỗi đứa khoảng 20 nghìn mà uống bao no bao ngon luôn nha,posi,,posi
đi đầu tuần thì hông sao chứ đi cuối tuần phải đặt bàn trước đó,neu,,posi
đi đông sẽ được giảm giá nhé.,neu,,posi
Đi học về gần trường tạt ngang qua ăn,neu,,posi
đi mới được có hai lần à mà không có ngán muốn ăn hoài luôn.,posi,,posi
Đi một lần là tởn tới già,nega,,posi
Đi nên đi đông,neu,,posi
đi ngang buổi sáng là ghé mua hoài à,posi,,posi
Đi ngoài lạnh vài đây cái thấy ấm áp liền,posi,,posi
"Dĩ nhiên mọi việc đều có nguyên do dù không cố ý hay cố ý, nhưng để khách hàng ĐÁNH GIÁ XẤU thì đủ biết quán TỆ như thế nào",nega,,posi
Đi qua quán mỗi ngày thấy cũng xinh xắn sáng sủa. Cũng rộng rãi thoải mái,posi,,posi
Đi theo nhỏ bạn mua bánh kem,neu,,posi
Đi trên đường tiện gé vào mua luôn và rất thích cách phục vụ của nhân viên trong quán,posi,,posi
Đi trúng vào thứ 7 nên không được áp dụng hssv,neu,,posi
"Đi uống phải tự phục vụ, bưng bê luôn :( xếp hàng rồng rắn nên có phần không thích.",nega,,posi
Đi vài lần rồi và cảm thấy rất ổn,neu,,posi
"Đi vào buổi tối khách đông nhưng nhân viên vẫn rất nhiệt tình, do mình ngồi cuối chuyền nên mấy bạn rất chu đáo phục vụ tại bàn.",posi,,posi
Đi vào buổi tối sẽ cảm nhận được sự cúng mà quán mang lại có cả sự lãng mạn nữa,posi,,posi
đi vào cuối tuần nên lên món hơi lâu,nega,,posi
đi với người yêu thì còn ấm áp hơn nữa,posi,,posi
"Địa Chỉ: Số 50 Huỳnh Tịnh Của, Phường 19, Quận Bình Thạnh ",neu,,posi
dĩa cơm vậy là quá ít so với giá,nega,,posi
dĩa cơm vậy là quá ít so với giá và không gian mặc dù tôi ăn cũng chỉ 1 chén 1 cử nhưng vậy là không chấp nhận được,nega,,posi
"Địa điểm: dễ tìm, gần công ty, đi ô tô tiện. ",posi,,posi
"Địa điểm: Nằm trên con đường hot, dễ đi. Để xe ở đối diện. Kiệt đi vô quán khá khuất, không để ý có thể chạy quá ",neu,,posi
"dĩa này ăn cũng tạm, trình bày đẹp ",posi,,posi
Dịch vụ cũng tốt nữa,posi,,posi
Dịch vụ giao hàng đúng giờ yêu cầu của khách hàng làm mình khá hài lòng,posi,,posi
dịch vụ quá tệ.,nega,,posi
dịch vụ siêu siêu dễ thương mình mới than nóng nóng là có bé nhân viên chạy vô bê cái quạt máy ra liền luôn.,posi,,posi
"DỊCH VỤ: bé nhân viên ở quầy rất dễ thương, nói chuyện nhẹ nhàng lại vô cùng niềm nở",posi,,posi
"DỊCH VỤ: Nhân viên tính tình dễ thương lắm, từ phục vụ cho đến anh giữ xe. ",posi,,posi
"DỊCH VỤ: siêu siêu dễ thương, mình mới than nóng nóng là có bé nhân viên chạy vô bê cái quạt máy ra liền luôn. Nói chuyện nhẹ nhàng nhưng cũng rất niềm nở khiến mình thấy cực kỳ thoải mái và hài lòng. ",posi,,posi
"Điểm 10 cho món sữa tươi, mình đánh giá sữa tươi trân châu đường đen ở đây uống ngon không thua gì của the alley nha.",posi,,posi
Điểm chê là rau kèm lẩu ít hơn hẳn so với chỗ khác.,nega,,posi
"Điểm cộng là bạn shipper của Now dễ thương và nhiệt tình, mình note món bị nhầm nên alo nhờ bạn sửa lại, 30p sau bạn vẫn giao lại đúng ý.",posi,,posi
"điểm cộng là bánh nhìn khá ngon mắt, có vẻ ăn cũng được vì thấy cheese cake oreo ăn ngon). Nhân viên trẻ trung, nhanh nhẹn.",posi,,posi
Điểm cộng là có mỡ nướng lên thơm phức,posi,,posi
Điểm cộng là đến với Note lần nào cốc nước cũng được gắn 1 tờ ghi chú nhỏ xinh chào ngày mới khá đáng yêu,posi,,posi
"Điểm cộng là nhân viên dễ thương, nhiệt tình lắm",posi,,posi
"Điểm cộng là tháng nào nhà hàng cũng giới thiệu món mới kèm ưu đãi hấp dẫn,chiều nay vô trú mưa sẵn tiện gọi cái lẩu tôm hùm, mưa mà ăn lẩu là tuyệt vời",posi,,posi
điểm cộng lớn là bên này trang trí rất đẹp chụp ảnh đẹp thôi rồi,posi,,posi
"Điểm cộng và để lại ấn tượng, nhân viên tư vấn cực kì chu đáo.",posi,,posi
Điểm cộng: dù bạn ngồi thiệt lâu nhưng chỉ gọi một ly nước thì NV của quán vẫn cười thân thiện.,posi,,posi
"Điểm cộng: Nước lẩu thì vừa ăn, cũng khá ngon. :) ",posi,,posi
điểm khác biệt món này ở An quán so với những địa điểm khác như Hoàng Ty Trảng Bàng là thịt luộc ở đây là thịt bắp,neu,,posi
"Điểm khen duy nhất là gà ngonso với tổng thể, da gà quay giòn, thịt dai. bản chất con gà nó ngon).",posi,,posi
Điểm mạnh này Dallas cần phát huy,posi,,posi
"Điểm trừ duy nhất là quán hơi đông, phục vụ không nhiệt tình",nega,,posi
Điểm trừ là bà chủ quán hay la quát nên mình k thích lắm .,nega,,posi
Điểm trừ là bên này gà chán hơn bên papa. Gà không được ngon,nega,,posi
Điểm trừ là đồ uống dở mà giá cả mắc quá.,nega,,posi
"Điểm trừ là quán hơi khó tìm, và hơi ít nhân viên 1 xíu.",nega,,posi
Điểm trừ là thiếu nước chấm đa dạng,nega,,posi
Điểm ưng ý nhất là cách bài trí không gian hợp lý.,posi,,posi
"Điều ghét nhất: có cả núi khăn giấy, nhân viên phục vụ vừa xài vừa bỏ trước mặt khách, nhưng lại ép khách phải xài khăn lạnh ùi tính tiền 2 nghìn/cái thôi, nhưng làm mình bực mình",nega,,posi
"điều khó chịu duy nhất chính là việc cho khách hút thuốc trong phòng lạnh, không riêng mình mà những người không hút được thuốc sợ nhất mùi đó nên mong là quán sẽ có quy định không hút thuốc trong phòng lanh. ",nega,,posi
điều mình không thích ở đây chính là 10 phần trăm VAT,nega,,posi
Điều thích thú nhất là quán này cực kỳ ưa sáng tạo.,posi,,posi
"Dim sum dễ ăn, ngon nhất là bánh bao kim sa, đúng với tên gọi thần thánh. ",posi,,posi
"Dimsum có tầm 5 6 loại cơ bản gì đó, ăn cũng ok",neu,,posi
"Dimsum rất ngon vỏ và nhân vừa vặn, Hương vị đậm đà, Thích nhất bánh bao.",posi,,posi
dịp Noel nên được nhân viên quán cho thẻ ghi điều ước để treo lên cây thông nhìn dễ thương ứ chịu được,posi,,posi
Dịp Tết được anh bạn mời trà sữa,neu,,posi
"Dở 1 cách tệ hại, không bao giờ quay lại nếu mình phải bõ tiền",nega,,posi
"Đồ ăn (lòng,heo,bò..) mình ăn buffet nên thử cũng nhiều lắm. Sườn bò mềm lắm, dẻ sườn ngon ngọt thịt luôn. ",posi,,posi
"Đồ ăn : không có gì đặc sắc, nhiều món thân chí không ngon lắm",nega,,posi
"Đồ ăn bay mùi gián, thịt không tươi.",nega,,posi
"Đồ ăn bên đây rất ngon và hợp khẩu vị của mình, Phục vụ nhiệt tình và thân thiện.",posi,,posi
"Đồ ăn bình thường không có gì đặc biệt, bún thì quan trọng nhất là nước dùng nhưng nói chung cũng bình thường nốt. Nói chung không có gì đặc biệt. ",neu,,posi
"Đồ ăn cải thiện hơn trước, thêm nhiều món hải sản mình thích. Sẽ tiếp tục ủng hộ",posi,,posi
Do ăn cay hông được nên nhờ nhân viên nói làm ít cay chút. Công nhận lẩu ngon thiệt ,posi,,posi
"Đồ ăn chán, ngán.",nega,,posi
Đồ ăn chất lượng ,posi,,posi
"Đồ ăn có thể nói là quá dở nếu so với lần mình ăn ở Hà Nội, tụi mình đã thống nhất sẽ không bao giờ quay lại quán này nữa",nega,,posi
đồ ăn của Gòn cũng khá rẻ,posi,,posi
Đồ ăn của mình thấy tươi và đa dạng gồm các loại thịt nhập khẩu và các loại hải sản.,posi,,posi
"Đồ ăn cũng không đắt lắm Kêu lẩu 290 nghìn, dừa 35 nghìn",posi,,posi
Đồ ăn cũng ok,neu,,posi
Đồ ăn cũng rất ngon,posi,,posi
Đồ ăn cũng rất ngon nhân viên nhiệt tình,posi,,posi
Đồ ăn cũng tàm tạm,neu,,posi
"Đồ ăn da dạng các loại thịt gà, thịt heo, sườn heo, mề gà, đậu bắp, kim châm ,.. ở đây đèu có tuy hải sản như tôm, mực, bạch tuộc thì hơi hiếm nhé. ",neu,,posi
Đồ ăn đắt.,nega,,posi
"Đồ ăn đầy ắp, tươi ngon. Nhân viên chu đáo. Đáng để thử",posi,,posi
Đồ ăn đây đa dạng và vô cùng phong từ hải sản đến các món cơm rang mì xào,posi,,posi
đồ ăn đem lên hơi lâu và khi ăn thì không ngon lắm.,nega,,posi
"Đồ ăn dở tệ, mình đặt qua grab mà quên chechồng lại trên foody nên mất tiền ngu, tất cả đồ ăn vô sọt rác",nega,,posi
Đồ ăn đồ uống cũng không ngon lắm,nega,,posi
đồ ăn đồ uống ngon nhưng không có gì quá đặc biệt,neu,,posi
Đồ ăn được,neu,,posi
Đồ ăn được,neu,,posi
Đồ ăn được làm cay rất độc đáo ban đầu cay xé lưỡi nhưng lát sau lại thấy mát người,posi,,posi
Đồ ăn giá bình thường,neu,,posi
đồ ăn giá khá cao và thái độ nhân viên không thân thiện lắm.,nega,,posi
"Đồ ăn giá rẻ , vị nước chấm cũng ngon lắm , duyệt",posi,,posi
"Đồ ăn hải sản ổn, thịt bò ngon không quá dai, có mấy miếng cắt mỏng ơi là mỏng. Rau nấm mì gói đủ thứ",posi,,posi
"Đồ ăn hình như cho dầu mỡ hơi quá tay, ăn dĩa phở xào mà ngán ăn không nổi.",nega,,posi
"Đồ ăn hình như cho dầu mỡ hơi quá tay, ăn dĩa phở xào mà ngán ăn không nổi. ",nega,,posi
"Đồ ăn hơi ít, giá thì cao.",nega,,posi
đồ ăn hơi ngán,nega,,posi
"Đồ ăn ít, cũng không đặc biệt ngon, chỉ gọi là ăn được, thậm chí có món còn chán luôn.",nega,,posi
"Đồ ăn ít, cũng không ngon",nega,,posi
Đồ ăn khá chất lượng và ngon,posi,,posi
Đồ ăn khét mà nhân viên xảo biện,nega,,posi
Đồ ăn không hợp khẩu vị và đắt hơn những chỗ khác.,nega,,posi
Đồ ăn không hợp khẩu vị và giá thì đắt quá.,nega,,posi
Đồ ăn không hợp khẩu vị và phục vụ không nhiệt tình cho lắm.,nega,,posi
"Đồ ăn lạ miệng, hấp dẫn Nhân viên thì tươi cười tận tình. Sẽ quay lại dài dài",posi,,posi
Đồ ăn làm sẵn từ sớm ko còn nóng j cả,nega,,posi
"đồ ăn mắc mà dở, phục vụ không tốt, Sẽ không trở lại",nega,,posi
Đồ ăn mặn thì mình chưa thử,neu,,posi
"Đồ ăn mang lên cũng nhanh nhưng vị không ngon, đồ nướng mà nguội nngán.",nega,,posi
Đồ ăn mình nghe khá nồng vị bột nêm mì.,nega,,posi
"Đồ ăn mỗi phần đem ra nhiều, ăn no bụng luôn, đủ chia theo đầu người",neu,,posi
Đồ ăn món nào cũng tẩm ướp nêm nếm vừa miệng hương vị đậm đà.,posi,,posi
đồ ăn mùi vị chất lượng ngon như ăn ở nhà hàng nhưng giá vất phải chăng,posi,,posi
Đồ ăn ngoài kệ thì nhiều nhưng mà đồ gì đâu không ngon.,nega,,posi
đồ ăn ngon,posi,,posi
Đồ ăn ngon - Nhân viên SIÊU lễ phép ,posi,,posi
"Đồ ăn ngon , nhân viên thân thiện , ở đây không gian thoải mái , âm thanh hơi nhỏ",posi,,posi
đồ ăn ngon cách nêm nếm đồ ăn vừa miệng,posi,,posi
Đồ ăn ngon cực quầy rau đa dạng phong phú,posi,,posi
đồ ăn ngon dã man,posi,,posi
Đồ ăn ngon giá cả sinh viên không gian đẹp,posi,,posi
Đồ ăn ngon hợp vệ sinh giá cả lại phải chăng hợp túi tiền sinh viên ăn lần như bị ghiền sẽ ủng hộ dài dài ^^,posi,,posi
đồ ăn ngon khỏi phải nói,posi,,posi
đồ ăn ngon không thể cưỡng lại :D,posi,,posi
Đồ ăn ngon lẫu với sò điệp tái chanh là đỉnh nhất,posi,,posi
Đồ ăn ngon nhân viên dễ thương nhiệt tình giá cả và khẩu phần hợp lý vậy là đủ 10 điểm rồi,posi,,posi
Đồ ăn ngon nhân viên mới phục vụ hơi chậm nhưng bù lại khá lịch sự nhã nhặn có anh trông xe khá thân thiện mới qua có lần đầu mà tuần sau quay lại vẫn nhớ mặt,posi,,posi
Đồ ăn ngon quá chừng,posi,,posi
Đồ ăn ngon tẩm ướp đậm vị. Nhân viên phục vụ tận tình. Sẽ ghé lại.,posi,,posi
Đồ ăn ngon thịt bò mềm,posi,,posi
"Đồ ăn ngon trang trí đẹp mắt, nhân viên phục vụ thân thiện, cách nhà hàng tráng trí cho mùa giáng sinh rất đẹp sẽ ghé thăm một ngày không xa",posi,,posi
"Đồ ăn ngon và chất lượng, gía cả hợp lí",posi,,posi
"Đồ ăn ngon, đủ no nên giá như vậy là quá ổn",posi,,posi
"Đồ ăn ngon, món canh bổ dưỡng và gà hải nam",posi,,posi
"Đồ ăn ngon, nhân viên nhiệt tình, thân thiện. Giá cả phải chăng mà còn được gấp đôi chất lượng phục vụ thì quá chuẩn cho một bữa ăn luôn!!!!",posi,,posi
"Đồ ăn ngon, phong phú, nhân viên dễ thương niềm nở.",posi,,posi
"Đồ ăn ngon, phục vụ tốt",posi,,posi
"Đồ ăn ngon,chuyền lúc nào cũng đa dạng. Khung cảnh ấm áp thích họp cho những ngày cuối năm đi ăn cùng gia đình",posi,,posi
Đồ ăn nhẹ có khoai tây 25 nghìn,neu,,posi
đồ ăn nhiều :D :D ăn 3 người no căng,posi,,posi
Đồ ăn nhiều dầu mỡ và nguội dẫn đến mau ngán và mau no. ,nega,,posi
